source,record_id,name,other_names,address,city,state,postal_code,phone,taxonomy,last_updated,latitude,longitude
nppes,1518081082,OCG LTD,ORTHODONTIC CARE SPECIALISTS,13784 83RD WAY N,MAPLE GROVE,MN,55369,763-494-6612,"Dentist, Orthodontics and Dentofacial Orthopedics",2022-07-21,45.105803390841,-93.454942544594
nppes,1407970973,OCG LTD,ORTHODONTIC CARE SPECIALISTS,2165 WHITE BEAR AVE N,MAPLEWOOD,MN,55109,651-748-0098,"Dentist, Orthodontics and Dentofacial Orthopedics",2022-07-21,45.006465997099,-93.025247399709
nppes,1619011533,OKANE AND MONSSEN FAMILY DENTISTRY,,"2221 FORD PKWY, STE 201",SAINT PAUL,MN,55116,651-698-1242,"Dentist, General Practice",2020-08-22,44.917960754056,-93.19406184859
nppes,1174460984,"OLGA IVETT CASTRO, DDS, PC",,4801 HIGHWAY 61 N STE 200,WHITE BEAR LAKE,MN,55110,651-429-3535,"Dentist, Endodontics",2026-04-30,45.083388512349,-93.011651754177
nppes,1235322504,OLSON DENTAL ASSOCIATES,,"393 DUNLAP ST N, SUITE 308",SAINT PAUL,MN,55104,651-788-7045,"Dentist, General Practice",2007-08-21,44.952955289824,-93.149285991205
nppes,1386189801,ON-SITE DENTISTRY,,"7600 FRANCE AVE. S., SUITE 1100",EDINA,MN,55130,763-545-7545,"Dentist, General Practice",2017-11-15,44.865443721606,-93.329013866426
nppes,1932335098,"ORCHARD DENTAL GROUP, P.L.L.C.",,12 LONG LAKE RD # 12,MAHTOMEDI,MN,55115,651-770-2699,Dentist,2009-06-03,45.03766481036,-92.975038813048
nppes,1679697148,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,3930 NORTHWOODS DR,ARDEN HILLS,MN,55112,651-490-6732,"Dentist, Orthodontics and Dentofacial Orthopedics",2022-07-21,45.058241393491,-93.150379831115
nppes,1043300262,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS LTD,14605 GLAZIER AVE. S.,APPLE VALLEY,MN,55124,952-432-1103,"Dentist, Orthodontics and Dentofacial Orthopedics",2008-07-08,44.737846511776,-93.216306096929
nppes,1588788053,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,2500 COMO AVE,SAINT PAUL,MN,55108,651-917-0790,"Dentist, Orthodontics and Dentofacial Orthopedics",2022-07-21,,
nppes,1396869863,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,4886 HIGHWAY 61 N,WHITE BEAR LAKE,MN,55110,651-762-9543,"Dentist, Orthodontics and Dentofacial Orthopedics",2022-07-21,45.089059077434,-93.007488373505
nppes,1992820153,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,3401 WOODDALE AVE S,ST LOUIS PARK,MN,55416,952-920-1373,"Dentist, Orthodontics and Dentofacial Orthopedics",2022-07-21,44.941944540883,-93.359883802833
nppes,1982728333,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,1275 RAMSEY ST,SHAKOPEE,MN,55379,952-746-8996,"Dentist, Orthodontics and Dentofacial Orthopedics",2022-07-21,44.786654962843,-93.503471611204
nppes,1427172998,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,3455 PLYMOUTH BLVD,PLYMOUTH,MN,55447,763-551-8911,"Dentist, Orthodontics and Dentofacial Orthopedics",2022-07-21,45.019588149761,-93.476728590699
nppes,1801910377,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,11806 ABERDEEN ST NE,BLAINE,MN,55449,763-757-2550,"Dentist, Orthodontics and Dentofacial Orthopedics",2022-07-21,45.184580048853,-93.232898964801
nppes,1194849661,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,200 COON RAPIDS BLVD NW,COON RAPIDS,MN,55433,763-786-9457,"Dentist, Orthodontics and Dentofacial Orthopedics",2022-07-21,45.137926018197,-93.273288051945
nppes,1497879951,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,4670 PARK NICOLLET AVE SE,PRIOR LAKE,MN,55372,952-432-4941,"Dentist, Orthodontics and Dentofacial Orthopedics",2022-07-21,,
nppes,1710001284,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,6437 BROOKLYN BLVD,BROOKLYN CENTER,MN,55429,763-535-6010,"Dentist, Orthodontics and Dentofacial Orthopedics",2022-07-21,45.071719683634,-93.329693222263
nppes,1669817557,"ORTHODONTIC CARE SPECIALISTS, PLLC",ORTHODONTIC CARE SPECIALISTS,1375 SAINT ANTHONY AVE,SAINT PAUL,MN,55104,651-286-8153,"Dentist, Orthodontics and Dentofacial Orthopedics",2013-05-06,44.952265168664,-93.158787259198
nppes,1669894986,"ORTHODONTIC CARE SPECIALISTS, PLLC",ORTHODONTIC CARE SPECIALISTS,7600 SUNWOOD DR. N.W.,RAMSEY,MN,55303,763-786-9457,"Dentist, Orthodontics and Dentofacial Orthopedics",2014-01-07,45.232738864552,-93.460015327291
nppes,1982961942,"ORTHODONTIC CARE SPECIALISTS, PLLC",,14605 GLAZIER AVE,APPLE VALLEY,MN,55124,952-891-8635,"Dentist, Orthodontics and Dentofacial Orthopedics",2012-04-16,44.737846511776,-93.216306096929
nppes,1669894887,"ORTHODONTIC CARE SPECIALISTS, PLLC",ORTHODONTIC CARE SPECIALISTS,4980 W. 77TH ST.,EDINA,MN,55436,952-920-1373,"Dentist, Orthodontics and Dentofacial Orthopedics",2014-01-07,44.864200278546,-93.347920491644
nppes,1629560677,"ORTHODONTIC SPECIALISTS OF MINNESOTA, P.L.L.C.",THE DENTAL SPECIALISTS- ORTHODONTICS,9325 UPLAND LN N STE 330,MAPLE GROVE,MN,55369,763-657-2515,"Dentist, Orthodontics and Dentofacial Orthopedics",2020-10-28,45.125005233874,-93.481589130041
nppes,1306338553,"ORTHODONTIC SPECIALISTS OF MINNESOTA, P.L.L.C.",THE DENTAL SPECIALISTS-ORTHODONTICS,1109 MOORE LAKE DR E,FRIDLEY,MN,55432,763-572-2224,"Dentist, Orthodontics and Dentofacial Orthopedics",2020-10-28,45.081635236939,-93.23998489905
nppes,1245722297,"ORTHODONTIC SPECIALISTS OF MINNESOTA, P.L.L.C.",THE DENTAL SPECIALISTS- ORTHODONTICS,40 W NICOLLET BLVD,BURNSVILLE,MN,55337,952-241-2496,"Dentist, Orthodontics and Dentofacial Orthopedics",2020-10-28,44.750490132636,-93.279803113795
nppes,1699267633,"ORTHODONTIC SPECIALISTS OF MINNESOTA, P.L.L.C.",THE DENTAL SPECIALISTS- ORTHODONTICS,1150 HAZELTINE BLVD,CHASKA,MN,55318,952-241-5860,"Dentist, Orthodontics and Dentofacial Orthopedics",2020-10-28,44.834869051823,-93.599119621305
nppes,1821362302,"ORTHODONTIC SPECIALISTS OF MINNESOTA, P.L.L.C.",THE DENTAL SPECIALISTS - ORTHODONTICS,"6545 FRANCE AVE S, SUITE 381",EDINA,MN,55435,952-926-7766,"Dentist, Orthodontics and Dentofacial Orthopedics",2020-10-28,44.884796694699,-93.328756101197
nppes,1902398944,"ORTHODONTIC SPECIALISTS OF MINNESOTA, P.L.L.C.",THE DENTAL SPECIALISTS- ORTHODONTICS,12904 CENTRAL AVE NE,BLAINE,MN,55434,763-201-6960,"Dentist, Orthodontics and Dentofacial Orthopedics",2020-10-28,45.204481099573,-93.234790150454
nppes,1588156525,"ORTHODONTIC SPECIALISTS OF MINNESOTA, P.L.L.C.",THE DENTAL SPECIALISTS- ORTHODONTICS,18315 CASCADE DR STE 110,EDEN PRAIRIE,MN,55347,952-653-0475,"Dentist, Orthodontics and Dentofacial Orthopedics",2020-10-28,44.860383723709,-93.509072381476
nppes,1548818560,"ORTHODONTIC SPECIALISTS OF MINNESOTA, P.L.L.C.",THE DENTAL SPECIALISTS ORTHODONTICS BURNSVILLE EAST,675 E NICOLLET BLVD STE 120,BURNSVILLE,MN,55337,952-241-5890,"Dentist, Orthodontics and Dentofacial Orthopedics",2020-10-28,44.751676444374,-93.267034161046
nppes,1053685586,"ORTHODONTIC SPECIALISTS OF MINNESOTA, PLLC",,"2200 COUNTY ROAD C W, SUITE 2210",ROSEVILLE,MN,55113,651-633-0500,"Dentist, Orthodontics and Dentofacial Orthopedics",2026-08-11,45.020492874222,-93.192871256137
nppes,1013517093,"ORTHODONTIC SPECIALISTS OF MINNESOTA, PLLC",THE DENTAL SPECIALIST ORTHODONTICS WOODBURY,10150 CITY WALK DR APT C,WOODBURY,MN,55129,651-268-2992,"Dentist, Orthodontics and Dentofacial Orthopedics",2020-10-28,44.943693767693,-92.900986297318
nppes,1700310299,ORTHODONTICS SPECIALIST OF MINNESOTA P.L.L.C.,THE DENTAL SPECIALIST-ORTHODONTICS,3360 NORTHDALE BLVD NW,COON RAPIDS,MN,55448,651-746-2815,"Dentist, Orthodontics and Dentofacial Orthopedics",2020-10-28,45.191890573637,-93.349218981969
nppes,1861088197,ORTHODONTICS SPECIALIST OF MINNESOTA P.L.L.C.,THE DENTAL ORTHODONTICS MINNETONKA,14525 HIGHWAY 7 STE 125,MINNETONKA,MN,55345,952-241-5860,"Dentist, Orthodontics and Dentofacial Orthopedics",2020-12-21,44.922396274699,-93.464360865734
nppes,1063887719,"PARKSIDE DENTAL, P.C.",,2677 INNSBRUCK DR STE B,NEW BRIGHTON,MN,55112,612-332-0559,"Dentist, General Practice",2025-11-06,45.067902399358,-93.220689514881
nppes,1871755991,PAUL E. NELSON D.D.S.,,2377 MARGARET ST N,NORTH SAINT PAUL,MN,55109,651-777-3009,"Dentist, General Practice",2008-06-30,45.013722324775,-92.992397495699
nppes,1871155788,PAUL R WILD DDS PA,,"750 MAIN ST, SUITE 215",MENDOTA HEIGHTS,MN,55118,651-452-0261,"Dentist, General Practice",2019-11-07,44.88467233172,-93.120716565629
nppes,1487712915,"PDG, P.A.",PARK DENTAL,"9600 UPLAND LN N, SUITE 200",MAPLE GROVE,MN,55369,763-416-0037,"Dentist, General Practice",2020-10-28,45.129106672991,-93.479884011127
nppes,1588730527,"PDG, P.A.",PARK DENTAL,"18315 CASCADE DR, SUITE 120",EDEN PRAIRIE,MN,55347,952-949-2536,"Dentist, General Practice",2020-10-28,44.860383723709,-93.509072381476
nppes,1669530101,"PDG, P.A.",PARK DENTAL MINNETONKA,14525 HIGHWAY 7 STE 125,MINNETONKA,MN,55345,952-474-5622,"Dentist, General Practice",2020-01-31,44.922396274699,-93.464360865734
nppes,1437225554,"PDG, P.A.",PARK DENTAL,1150 HAZELTINE BLVD,CHASKA,MN,55318,952-361-0777,"Dentist, General Practice",2020-10-28,44.834869051823,-93.599119621305
nppes,1184782617,"PDG, P.A.",PARK DENTAL,"800 LASALLE AVE, SUITE 100",MINNEAPOLIS,MN,55402,612-338-4546,"Dentist, General Practice",2020-10-28,44.976470587653,-93.274609219802
nppes,1760540165,"PDG, P.A.",PARK DENTAL,"5000 W 36TH ST, SUITE 250",ST LOUIS PARK,MN,55416,952-920-3700,"Dentist, General Practice",2020-10-28,44.937931200273,-93.343465025623
nppes,1841366093,"PDG, P.A.",PARK DENTAL,"14990 GLAZIER AVE, SUITE 100",APPLE VALLEY,MN,55124,952-431-5114,"Dentist, General Practice",2020-10-28,44.732698041498,-93.214451863573
nppes,1386710499,"PDG, P.A.",PARK DENTAL,12180 BUSINESS PARK BOULEVARD NORTH,CHAMPLIN,MN,55316,763-421-5206,"Dentist, General Practice",2020-10-28,45.175913110381,-93.391464917388
nppes,1285700302,"PDG, P.A.",PARK DENTAL,"4000 CENTRAL AVE NE, #308",COLUMBIA HEIGHTS,MN,55421,763-781-7475,"Dentist, General Practice",2020-10-28,45.040987767121,-93.247492788717
nppes,1891853206,"PDG, P.A.",PARK DENTAL,"1515 SAINT FRANCIS AVE, SUITE 145",SHAKOPEE,MN,55379,952-496-1538,"Dentist, General Practice",2020-10-28,44.770133935674,-93.503350603938
nppes,1932275971,"PDG, P.A.",PARK DENTAL,"1895 PLAZA DR, SUITE 130",EAGAN,MN,55122,651-454-2700,"Dentist, General Practice",2020-10-28,44.787340271006,-93.202035351178
nppes,1982762423,"PDG, P.A.",PARK DENTAL,"1600 SAINT JOHNS BLVD, SUITE 100",MAPLEWOOD,MN,55109,651-770-7585,"Dentist, General Practice",2020-10-28,45.030134518462,-93.035581745725
nppes,1104985456,"PDG, P.A.",PARK DENTAL,"1835 CTY RD C-WEST, SUITE 220",ROSEVILLE,MN,55113,651-636-2123,"Dentist, General Practice",2020-10-28,45.021326618307,-93.178393765906
nppes,1689732133,"PDG,P.A.",PARK DENTAL,"4670 PARK NICOLLET AVE SE, SUITE 100",PRIOR LAKE,MN,55372,952-447-7606,"Dentist, General Practice",2020-10-28,,
nppes,1184782542,"PDG,P.A.",PARK DENTAL,40 W NICOLLET BLVD,BURNSVILLE,MN,55337,952-898-0990,"Dentist, General Practice",2020-10-28,44.750490132636,-93.279803113795
nppes,1306912480,"PDG,P.A.",PARK DENTAL,"4200 W OLD SHAKOPEE RD, SUITE 100",BLOOMINGTON,MN,55437,952-831-6126,"Dentist, General Practice",2020-10-28,44.809650779734,-93.333286618312
nppes,1730247321,"PDG,P.A.",PARK DENTAL,8559 EDINBROOK PKWY,BROOKLYN PARK,MN,55443,763-425-3644,"Dentist, General Practice",2020-10-28,45.110637219112,-93.308505536031
nppes,1215003371,"PDG,P.A.",PARK DENTAL,12904 CENTRAL AVE NE,BLAINE,MN,55434,763-755-1330,"Dentist, General Practice",2020-10-28,45.204481099573,-93.234790150454
nppes,1730247180,"PDG,P.A.",PARK DENTAL,13059 RIDGEDALE DR,MINNETONKA,MN,55305,952-545-8603,"Dentist, General Practice",2020-10-28,44.967492525808,-93.444225987478
nppes,1518033695,"PDG,P.A.",PARK DENTAL,6437 BROOKLYN BLVD,BROOKLYN CENTER,MN,55429,763-531-7177,"Dentist, General Practice",2020-10-28,45.071719683634,-93.329693222263
nppes,1417015009,"PDG,P.A.",PARK DENTAL,917 GRAND AVE,SAINT PAUL,MN,55105,651-221-1902,"Dentist, General Practice",2020-10-28,44.940013709574,-93.138889191525
nppes,1821164963,"PDG,P.A.",PARK DENTAL,"9145 SPRINGBROOK DR NW, SUITE 100",COON RAPIDS,MN,55433,763-786-4632,"Dentist, General Practice",2020-10-28,45.136535177537,-93.274550492792
nppes,1932256344,"PDG,P.A.",PARK DENTAL,"2200 COUNTY ROAD C W, SUITE 2210",ROSEVILLE,MN,55113,651-633-0500,Dentist,2020-10-28,45.020492874222,-93.192871256137
nppes,1083772669,"PDG,P.A.",PARK DENTAL,"6545 FRANCE AVE S, SUITE 390",EDINA,MN,55435,952-926-3534,"Dentist, General Practice",2020-10-28,44.884796694699,-93.328756101197
nppes,1043807571,"PDG,P.A.",PARK DENTAL EDINBOROUGH WAY,3300 EDINBOROUGH WAY STE 210,EDINA,MN,55435,952-831-1112,"Dentist, General Practice",2020-12-30,,
nppes,1770703688,"PERIODONTAL CARE, PA",,"7493 147TH ST W, SUITE 105",APPLE VALLEY,MN,55124,952-432-0010,"Dentist, Periodontics",2020-08-22,44.735212864961,-93.217552602881
nppes,1639713126,PERSONAL CARE DENTISTRY,,2233 HAMLINE AVE N STE 320,ROSEVILLE,MN,55113,651-636-0655,"Dentist, General Practice",2019-10-29,45.007943879209,-93.156707313678
nppes,1710960760,PETER N CANNON DDS PA,,"400 ROBERT ST N, #270",SAINT PAUL,MN,55101,651-224-2787,Dentist,2020-08-22,44.948303741784,-93.091599686844
nppes,1598967382,PETERS ORTHODONTIC SPECIALISTS,DR. NICOLE PETERS ORTHODONTICS,1099 HELMO AVE N STE 200,OAKDALE,MN,55128,651-578-8401,"Dentist, Orthodontics and Dentofacial Orthopedics",2015-10-20,44.965939221158,-92.954863574696
nppes,1013988765,PETERSON & PETERSON DDS PA,,1224 ARCADE ST,SAINT PAUL,MN,55106,651-774-2959,"Dentist, General Practice",2020-08-22,44.97797825742,-93.065888543678
nppes,1730488255,POWELL FAMILY DENTISTRY INC.,,"9900 VALLEY CREEK RD, SUITE 110",WOODBURY,MN,55125,651-501-1878,Dentist,2011-03-23,44.919971126741,-92.905381487643
nppes,1427398411,PREMIER DENTAL,,"1514 WHITE BEAR AVE N, B",SAINT PAUL,MN,55106,817-733-5469,"Dentist, General Practice",2013-02-27,44.986953514752,-93.025147045104
nppes,1699842351,"PRESERVE DENTISTRY, PA",,"7582 CURRELL BLVD, SUITE 210",WOODBURY,MN,55125,651-739-7888,"Dentist, General Practice",2014-06-03,44.924727557631,-92.951091634568
nppes,1679947287,PURE DENTAL,,"6230 10TH ST N, SUITE #520",OAKDALE,MN,55128,651-731-3064,Dentist,2015-11-19,44.963273859716,-92.979730146417
nppes,1730248667,"REYNOLDS J. FISCHBACH II, D.D.S., P.A.",,483 BRIMHALL ST,SAINT PAUL,MN,55116,651-698-0848,Dentist,2020-08-22,44.926913773482,-93.165783085928
nppes,1619781770,RIVERBEND FAMILY DENTAL,,241 CLEVELAND AVE S STE D1,SAINT PAUL,MN,55105,651-699-3212,"Dentist, General Practice",2025-02-06,44.934171655285,-93.187460428985
nppes,1821218462,"ROBERT A. CASPER JR.,D.D.S., P.A.",,3436 DENMARK AVE,EAGAN,MN,55123,651-452-4455,"Dentist, General Practice",2008-06-25,44.83107313436,-93.159542354416
nppes,1720465784,ROBERT J MALEY DDS PA,DR. BOB MALEY FAMILY DENTISTRY,"1150 MONTREAL AVE, SUITE 104",SAINT PAUL,MN,55116,651-224-0001,"Dentist, General Practice",2015-04-29,44.912367838063,-93.148354865679
nppes,1194887521,"ROGER G. ETTEL D.D.S. & ASSOCIATES, PA",,4801 HIGHWAY 61 N # SU-300,WHITE BEAR LAKE,MN,55110,651-429-2299,"Dentist, Periodontics",2008-07-30,45.083388512349,-93.011651754177
nppes,1053127852,RONALD H VESCIO DDS,,2677 INNSBRUCK DR STE B,NEW BRIGHTON,MN,55112,651-631-3777,"Dentist, General Practice",2024-12-06,45.067902399358,-93.220689514881
nppes,1366810061,ROSEVILLE DENTISTRY,TAMARA SIMONS & ASSOCIATES,"1912 LEXINGTON AVE N, SUITE 100",ROSEVILLE,MN,55113,651-489-1900,Dentist,2015-09-11,44.999158269643,-93.146301621111
nppes,1417191602,ROSEVILLE DENTISTRY,,"1912 LEXINGTON AVE N, SUITE 200",ROSEVILLE,MN,55113,651-631-3610,"Dentist, General Practice",2009-05-01,44.999158269643,-93.146301621111
nppes,1770503096,"ROSEVILLE FAMILY DENTAL CARE, P.A.",,708 COUNTY ROAD B W,ROSEVILLE,MN,55113,651-489-0161,"Dentist, General Practice",2020-08-22,45.006143212652,-93.130077427147
nppes,1861910705,RSS LAURIE STRAND PLLC,,2375 FAIRVIEW AVE N,ROSEVILLE,MN,55113,,"Dentist, General Practice",2017-08-30,,
nppes,1720697808,RUSSOMANNO KEANE DDS PA,BLUEJAY FAMILY DENTISTRY,1975 11TH AVE E,MAPLEWOOD,MN,55109,651-770-2900,"Dentist, General Practice",2020-07-24,45.01547230148,-93.016294898962
nppes,1053097790,RYAN T PFUNDHELLER DDS PLLC,SMILES PLUS DENTAL CARE,3060 WOODBURY DR,WOODBURY,MN,55129,651-427-4893,"Dentist, General Practice",2023-06-27,44.905533618557,-92.903517526579
nppes,1073970273,SAINT ANTHONY PARK DENTAL CARE PLLC,,2278 COMO AVE,SAINT PAUL,MN,55108,651-644-3685,"Dentist, General Practice",2016-01-20,44.98181136872,-93.19517667212
nppes,1831963487,"SALMA HELAL, D.D.S., PLLC",,2611 INNSBRUCK DR STE A,NEW BRIGHTON,MN,55112,763-571-4837,"Dentist, General Practice",2023-11-13,45.067716810815,-93.220275271816
nppes,1255880944,SALUTE DENTAL,,2101 WOODWINDS DR STE 500,WOODBURY,MN,55125,651-209-0270,"Dentist, General Practice",2016-09-23,44.91827054777,-92.98009936259
nppes,1144696063,SAWYER DENTAL LLC,MENDOTA DENTAL ASSOCIATES,"720 MAIN ST, SUITE 213",MENDOTA HEIGHTS,MN,55118,651-209-9219,Dentist,2015-08-14,44.884837937008,-93.120852684863
nppes,1336575539,SCOTT L BJERKE DDS PA,,"2130 CLIFF RD, SIUTE 107",EAGAN,MN,55122,651-452-3112,Dentist,2013-09-19,44.790150983491,-93.216190500761
nppes,1073787669,SEDATION & IMPLANT DENTISTRY,,1815 SUBURBAN AVE,SAINT PAUL,MN,55119,651-735-4661,"Dentist, Periodontics",2008-04-15,44.949736280014,-93.023845149867
nppes,1831857788,SEDATION AND IMPLANT DENSTISTRY - DR ANDERSON AND DR YANG PLLC,,1815 SUBURBAN AVE STE 200,SAINT PAUL,MN,55119,651-735-4661,"Dentist, General Practice",2021-12-07,44.949736280014,-93.023845149867
nppes,1346356052,SERENE OAKS DENTAL,,"400 VILLAGE CENTER DR, SUITE 100",NORTH OAKS,MN,55127,651-288-3111,"Dentist, General Practice",2020-08-22,,
nppes,1659974665,SERENITY DENTAL CORPORATION,,"563 BEIELBERG DRIVE, 210",WOODBURY,MN,55125,651-414-0208,"Dentist, General Practice",2020-11-20,,
nppes,1285350736,SHAMBLOTT FAMILY DENTAL CENTER PLLC,DENTAL CARE ALLIANCE,400 SELBY AVE,SAINT PAUL,MN,55102,651-222-6880,Dentist,2026-07-21,44.946495643818,-93.115403908492
nppes,1285350736-pl1,SHAMBLOTT FAMILY DENTAL CENTER PLLC,DENTAL CARE ALLIANCE,33 10TH AVE S STE 250,HOPKINS,MN,55343,651-222-6880,Dentist,2026-07-21,44.923702780033,-93.412656973031
nppes,1679843619,SHOREVIEW DENTAL ASSOCIATES,NATURAL SMILES DENTAL CARE,"4700 LEXINGTON AVENUE N, SUITE D",SHOREVIEW,MN,55126,651-483-9800,"Dentist, General Practice",2012-01-09,45.082384438362,-93.147272276115
nppes,1437369105,SMILE DESIGN FAMILY DENTISTRY,,1121 TOWN CENTRE DR STE 200,EAGAN,MN,55123,651-454-4771,Dentist,2007-07-25,44.831375311761,-93.148309031345
nppes,1265948285,"SMILE LABS SERVICES, LLC",,867 GRAND AVENUE,ST. PAUL,MN,55105,651-222-5133,"Dentist, Orthodontics and Dentofacial Orthopedics",2017-12-28,44.939997797879,-93.136753399531
nppes,1821690496,SMILE ORTHODONTICS STILLWATER LLC,,9424 MAPLE GROVE PKWY N,MAPLE GROVE,MN,55311,651-351-7777,"Dentist, Orthodontics and Dentofacial Orthopedics",2024-10-03,,
nppes,1518572916,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS,2008 FORD PKWY,SAINT PAUL,MN,55116,651-351-7777,"Dentist, Orthodontics and Dentofacial Orthopedics",2020-10-15,44.917869663121,-93.185162172511
nppes,1457064800,"SMILE ORTHODONTICS STILLWATER, LLC",SMILE ORTHODONTICS,2150 3RD AVE STE 110,ANOKA,MN,55303,651-351-7777,"Dentist, Orthodontics and Dentofacial Orthopedics",2022-12-30,45.199674362766,-93.387120186731
nppes,1710442413,SMILES IN MOTION OF MINNESOTA PC,GREAT RIVER ORTHODONTICS|SMILES IN MOTION,2480 WHITE BEAR AVE N,MAPLEWOOD,MN,55109,651-777-8182,"Dentist, Orthodontics and Dentofacial Orthopedics",2019-12-16,45.015641112827,-93.019788027845
nppes,1710442413-pl1,SMILES IN MOTION OF MINNESOTA PC,GREAT RIVER ORTHODONTICS|SMILES IN MOTION,2211 HAMLINE AVE N,ROSEVILLE,MN,55113,651-636-2521,"Dentist, Orthodontics and Dentofacial Orthopedics",2019-12-16,45.007607305981,-93.156701301424
nppes,1457570194,SMISEK FAMILY DENTISTRY P.A.,,501 TANGLEWOOD DR,SHOREVIEW,MN,55126,651-483-6747,"Dentist, General Practice",2008-07-17,45.086441983668,-93.121016691558
nppes,1245416403,SNELLING AVENUE DENTAL,,604 SNELLING AVE S,SAINT PAUL,MN,55116,651-699-5600,"Dentist, General Practice",2008-06-26,44.923204513892,-93.166944118864
nppes,1033385653,ST PAUL DENTAL CENTER LLC,,"30 7TH ST E, SUITE 101",SAINT PAUL,MN,55101,651-227-6646,"Dentist, General Practice",2008-05-03,44.948427249211,-93.095792541483
nppes,1043642135,ST PAUL FAMILY DENTISTRY,,1050 LARPENTEUR AVE W,SAINT PAUL,MN,55113,651-488-5522,Dentist,2013-08-08,44.991902283614,-93.144374792517
nppes,1720918840,ST. CROIX SLEEP PLLC,,2185 WOODLANE DR,WOODBURY,MN,55125,651-731-1560,Dentist,2026-05-20,44.916917538609,-92.965646362074
nppes,1154830602,STILLWATER DENTISTRY PLLC,,1963 ROBERT ST S STE 100,WEST ST PAUL,MN,55118,651-321-1007,"Dentist, General Practice",2017-09-28,44.887133890568,-93.080649110265
nppes,1841094844,STRONG TIES ORAL HEALTH PLLC,,7600 147TH ST W STE 202,APPLE VALLEY,MN,55124,952-393-0077,Dentist,2025-04-01,44.735106198884,-93.219800653058
nppes,1013386796,SYDLEWSKI ORTHODONTICS,"SIGNATURE ORTHODONTICS, INC.",1575 7TH ST W STE 102,SAINT PAUL,MN,55102,651-426-9986,"Dentist, Orthodontics and Dentofacial Orthopedics",2015-09-23,44.917184029955,-93.14238931685
nppes,1093445082,THE DENTAL CLINIC,,1932 UNIVERSITY AVE W,ST PAUL,MN,55104,612-444-1949,"Dentist, General Practice",2025-05-12,44.95740285058,-93.181375635441
nppes,1861914061,"THE DENTAL SPECIALIST OF MINNESOTA, PLLC",TWIN CITITES ENDODOONTICS SPECIALIST PA,2550 UNIVERSITY AVE W STE 155S,SAINT PAUL,MN,55114,651-646-6386,"Dentist, Endodontics",2020-10-28,44.965930696098,-93.202757522283
nppes,1174045975,"THE DENTAL SPECIALISTS OF MINNESOTA, PLLC",TWIN CITIES ENDODONTICS SPECIALIST PA,4640 NICOLS RD STE 202,EAGAN,MN,55122,651-994-1344,"Dentist, Endodontics",2020-10-28,44.78837032196,-93.21792343463
nppes,1790493849,THE GORMAN CENTER FOR FINE DEN,,"700 VILLAGE CENTER DR, STE 100",NORTH OAKS,MN,55127,651-483-5134,"Dentist, General Practice",2022-11-08,45.081833847063,-93.115451830158
nppes,1770196891,THOMAS J HOEFFEL DDS PA,ROSEVILLE DENTAL ASSOCIATES,2819 HAMLINE AVE N STE 104,ROSEVILLE,MN,55113,651-631-9010,"Dentist, General Practice",2020-08-28,45.026053674842,-93.156994995443
nppes,1407923733,TODD A THAYER DDS MS PA,THAYER ORTHODONTICS,1050 LARPEUTEUR AVENUE WEST,ST PAUL,MN,55113,651-488-5622,"Dentist, Orthodontics and Dentofacial Orthopedics",2020-08-22,44.991902283614,-93.144374792517
