osm_key,nppes_key,osm_source,osm_record_id,osm_name,osm_other_names,osm_address,osm_postal_code,osm_phone,nppes_source,nppes_record_id,nppes_name,nppes_other_names,nppes_address,nppes_postal_code,nppes_phone,distance_m
osm:way/1039199196,nppes:1679272488,osm,way/1039199196,Brooklyn Blvd. Dental,,5831 Brooklyn Boulevard,55429,+1-763-533-8669,nppes,1679272488,"MINNESOTA DENTAL PROFESSIONALS, P.C.",TWIN LAKE DENTISTRY,3220 COUNTY ROAD 10 STE A,55429,763-561-6320,279
osm:way/1039199196,nppes:1881754950,osm,way/1039199196,Brooklyn Blvd. Dental,,5831 Brooklyn Boulevard,55429,+1-763-533-8669,nppes,1881754950,LA BELLE PERIODONTICS INC,,"5901 BROOKLYN BLVD, #206",55429,763-535-1616,76
osm:way/1119682675,nppes:1124618962,osm,way/1119682675,Summit Dental,,,,,nppes,1124618962,JT DENTAL GROUP PLLC,,15180 CHIPPENDALE AVE W,55068,651-423-1900,262
osm:way/1119682675,nppes:1760013015,osm,way/1119682675,Summit Dental,,,,,nppes,1760013015,"DENTAL SPECIALISTS OF MINNESOTA, PLLC",THE DENTAL SPECIALISTS ROSEMOUNT,15015 CIMARRON AVE,55068,952-926-2835,186
osm:way/1163631265,nppes:1023681152,osm,way/1163631265,Arnold Orthodontics,,10920 175th Court West,55044,,nppes,1023681152,"ORTHODONTIC PARTNERS OF MINNESOTA, PLLC",DUNN ORTHODONTICS,650 COMMERCE DR STE 170,55125,651-738-3866,
osm:way/1163631265,nppes:1043365992,osm,way/1163631265,Arnold Orthodontics,,10920 175th Court West,55044,,nppes,1043365992,"ARNOLD ORTHODONTICS, PA","THOMAS G. ARNOLD, DDS, MS",10920 175TH CT W,55044,952-892-5300,89
osm:way/1163631265,nppes:1386489318,osm,way/1163631265,Arnold Orthodontics,,10920 175th Court West,55044,,nppes,1386489318,"DENTALIGN, PA",TC ORTHODONTICS,10920 175TH COURT W,55044,952-892-5300,89
osm:way/1163631265,nppes:1578505152-pl2,osm,way/1163631265,Arnold Orthodontics,,10920 175th Court West,55044,,nppes,1578505152-pl2,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,14643 MERCANTILE DR N STE 113,55038,651-450-7273,
osm:way/1163631265,nppes:1578505152-pl4,osm,way/1163631265,Arnold Orthodontics,,10920 175th Court West,55044,,nppes,1578505152-pl4,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,14643 MERCANTILE DR N STE 113,55038,651-450-7273,
osm:way/1170470513,nppes:1689028037,osm,way/1170470513,44th Street Dental,,3925 West 44th Street,55424,,nppes,1689028037,THE DENTIST'S HOUSE OF EDINA,,3930 SUNNYSIDE RD,55424,952-929-9131,94
osm:way/1170470513,nppes:1902920382,osm,way/1170470513,44th Street Dental,,3925 West 44th Street,55424,,nppes,1902920382,44TH STREET DENTAL,,3925 W 44TH ST,55424,952-922-2159,78
osm:way/1202670640,nppes:1154972909,osm,way/1202670640,Ramsey Dental Center,,15243 Nowthen Boulevard Northwest,55303,,nppes,1154972909,"MINNESOTA DENTAL PROFESSIONALS, P.C.",RAMSEY DENTAL CENTER,15243 NOWTHEN BLVD NW,55303,763-421-2660,87
osm:way/1202670640,nppes:1225229503,osm,way/1202670640,Ramsey Dental Center,,15243 Nowthen Boulevard Northwest,55303,,nppes,1225229503,"ROGER E AUSTIN, DDS, PA",RAMSEY DENTAL CENTER,15243 NOWTHEN BLVD NW,55303,763-421-2660,87
osm:way/1220338509,nppes:1164474003,osm,way/1220338509,Robbinsdale Dental Care,,3920 West Broadway Avenue,55422,+1-763-535-5555,nppes,1164474003,ROBBINSDALE DENTALCARE PA,,3920 W BROADWAY AVE,55422,763-535-5555,30
osm:way/1220338509,nppes:1619141942,osm,way/1220338509,Robbinsdale Dental Care,,3920 West Broadway Avenue,55422,+1-763-535-5555,nppes,1619141942,"CRYSTAL LAKE DENTAL CARE OF ROBBINSDALE, PLLC",,3925 37TH AVE N,55422,763-588-8426,573
osm:way/1220338509,nppes:1780902080,osm,way/1220338509,Robbinsdale Dental Care,,3920 West Broadway Avenue,55422,+1-763-535-5555,nppes,1780902080,ROBBINSDALE DENTAL PLLC,MINNESOTA DENTAL GROUP,"4125 LAKELAND AVE N, SUITE 100",55422,763-537-5123,486
osm:way/1220408471,nppes:1306933577,osm,way/1220408471,The Dental Suite,,4930 42nd Avenue North,55422,+1-763-537-4531,nppes,1306933577,A GENTLE DENTAL CENTER P.A.,,4930 42ND AVE N,55422,763-537-4531,45
osm:way/1223321522,nppes:1932274107,osm,way/1223321522,Sween Dental,,,,,nppes,1932274107,SWEENDENT P.A.,,3548 NOBLE AVE N,55422,763-521-2254,63
osm:way/1236974632,nppes:1619141942,osm,way/1236974632,Crystal Lake Dental Care,,3925 37th Avenue North,55422,+1-763-588-8426,nppes,1619141942,"CRYSTAL LAKE DENTAL CARE OF ROBBINSDALE, PLLC",,3925 37TH AVE N,55422,763-588-8426,12
osm:way/1257036315,nppes:1083011928,osm,way/1257036315,Riverside Valley Dental Care,,8350 Hansen Avenue,55379,,nppes,1083011928,"GENTLE DENTISTRY OF MINNESOTA, LTD",,8074 OLD CARRIAGE CT,55379,952-746-0808,284
osm:way/1257036315,nppes:1427773225,osm,way/1257036315,Riverside Valley Dental Care,,8350 Hansen Avenue,55379,,nppes,1427773225,"MINNESOTA DENTAL PROFESSIONALS, P.C.",RIVERSIDE VALLEY DENTAL CARE,8350 HANSEN AVE,55379,612-213-2264,86
osm:way/1257036315,nppes:1992915649,osm,way/1257036315,Riverside Valley Dental Care,,8350 Hansen Avenue,55379,,nppes,1992915649,"GROUP HEALTH PLAN, INC",THREE RIVERS DENTAL CARE,1395 CURVE CREST BLVD W,55082,651-430-0036,
osm:way/126130354,nppes:1427875715,osm,way/126130354,MapleTree Pediatric Dentistry,,1915 County Road D,55109,,nppes,1427875715,"AFFORDABLE DENTURES & IMPLANTS - MAPLEWOOD, P.C.",,1845 COUNTY ROAD D E STE 170,55109,651-294-9229,194
osm:way/126130354,nppes:1437496098,osm,way/126130354,MapleTree Pediatric Dentistry,,1915 County Road D,55109,,nppes,1437496098,MAPLEWOOD PEDIATRIC DENTISTRY PLLC,,1915 COUNTY ROAD D E,55109,651-779-9002,42
osm:way/126155334,nppes:1003108895,osm,way/126155334,Nicollet Dental,,6053 Nicollet Avenue,55419,,nppes,1003108895,NICOLLET DENTAL,,6101 NICOLLET AVE. SO.,55419,612-866-8550,54
osm:way/1310687224,nppes:1255024295,osm,way/1310687224,Jordan Family Dental,,,,,nppes,1255024295,JORDAN FAMILY DENTAL PLLC,,301 EL DORADO DRIVE,55352,952-492-2021,102
osm:way/1310687224,nppes:1326650961,osm,way/1310687224,Jordan Family Dental,,,,,nppes,1326650961,MCGANN FAMILY DENTAL,MCGANN FAMILY DENTAL,8981 33RD ST N,55042,651-777-1337,
osm:way/1462838098,nppes:1043365208,osm,way/1462838098,Dental Health of Maplewood,,1270 Cope Avenue East,55109,,nppes,1043365208,"GROUP HEALTH, INC.",HEALTHPARTNERS MAPLEWOOD DENTAL CLINIC,2165 WHITE BEAR AVE N,55109,651-770-8828,1774
osm:way/1462838098,nppes:1184732620,osm,way/1462838098,Dental Health of Maplewood,,1270 Cope Avenue East,55109,,nppes,1184732620,HOGLUND WALLIN DENTISTRY PARTNERSHIP,,1270 COPE AVE E,55109,651-482-8332,50
osm:way/1464496015,nppes:1003988122,osm,way/1464496015,Dental Associates of Savage - Children's,,14393 Highway 13 South,55378,+19523337344,nppes,1003988122,"DENTAL DELIVERY SYSTEMS, PA",DENTAL ASSOCIATES OF SAVAGE,13899 HWY 13 SOUTH,55378,952-440-2292,1015
osm:way/1474171336,nppes:1114324951,osm,way/1474171336,Dental Associates of St Paul,,1790 7th Street East,55106,+1 651 735 0595,nppes,1114324951,DENTAL ASSOCIATES OF ST. PAUL PA,,1790 7TH ST E,55119,651-735-0595,22
osm:way/1474171336,nppes:1295858991,osm,way/1474171336,Dental Associates of St Paul,,1790 7th Street East,55106,+1 651 735 0595,nppes,1295858991,"DENTAL DELIVERY SYSTEMS ST PAUL, PA",DENTAL ASSOCIATES OF ST. PAUL,1790 7TH STREET E.,55119,651-735-0595,22
osm:way/1474171336,nppes:1619688751,osm,way/1474171336,Dental Associates of St Paul,,1790 7th Street East,55106,+1 651 735 0595,nppes,1619688751,DENTAL DELIVERY SYSTEMS OF ST. PAUL LLC,,1790 7TH ST E,55119,651-735-0595,22
osm:way/157489492,nppes:1073970273,osm,way/157489492,Park Dental,,2282 Como Avenue,55108,+1-651-646-1123,nppes,1073970273,SAINT ANTHONY PARK DENTAL CARE PLLC,,2278 COMO AVE,55108,651-644-3685,21
osm:way/157489492,nppes:1417447210-pl1,osm,way/157489492,Park Dental,,2282 Como Avenue,55108,+1-651-646-1123,nppes,1417447210-pl1,HIBERNATION SLEEP MN LLC,,2278 COMO AVE,55108,651-888-4680,21
osm:way/157489492,nppes:1689732133,osm,way/157489492,Park Dental,,2282 Como Avenue,55108,+1-651-646-1123,nppes,1689732133,"PDG,P.A.",PARK DENTAL,"4670 PARK NICOLLET AVE SE, SUITE 100",55372,952-447-7606,
osm:way/157489492,nppes:1841417003,osm,way/157489492,Park Dental,,2282 Como Avenue,55108,+1-651-646-1123,nppes,1841417003,"TOWN DENTAL, PA",,407 CITY HALL PLZ,55318,952-448-3077,
osm:way/157489499,nppes:1073970273,osm,way/157489499,Saint Anthony Park Dental Care,,2278 Como Avenue,55108,+1-651-644-9216,nppes,1073970273,SAINT ANTHONY PARK DENTAL CARE PLLC,,2278 COMO AVE,55108,651-644-3685,20
osm:way/157489499,nppes:1417447210-pl1,osm,way/157489499,Saint Anthony Park Dental Care,,2278 Como Avenue,55108,+1-651-644-9216,nppes,1417447210-pl1,HIBERNATION SLEEP MN LLC,,2278 COMO AVE,55108,651-888-4680,20
osm:way/231160037,nppes:1861546111,osm,way/231160037,Family Dental Clinic PA,,4454 Chicago Avenue,,+1 612 823 6262,nppes,1861546111,"FAMILY DENTAL CLINIC, P.A.",,4454 CHICAGO AVE,55407,612-823-6262,65
osm:way/278916341,nppes:1568648871,osm,way/278916341,Nokomis Family Dental,,4943 34th Avenue South,,,nppes,1568648871,DAN M. PROESCHEL,LAKE NOKOMIS DENTAL,4927 34TH AVE S,55417,612-729-6150,104
osm:way/308147815,nppes:1023681152,osm,way/308147815,Leon Orthodontics,,6100 Excelsior Boulevard,55416,,nppes,1023681152,"ORTHODONTIC PARTNERS OF MINNESOTA, PLLC",DUNN ORTHODONTICS,650 COMMERCE DR STE 170,55125,651-738-3866,
osm:way/308147815,nppes:1356586804,osm,way/308147815,Leon Orthodontics,,6100 Excelsior Boulevard,55416,,nppes,1356586804,"STANLEY P. WILLIAMSON, D.D.S., P.A.",WILLIAMSON ORTHODONTICS,5101 VERNON AVE S STE 502,55436,952-926-3747,1950
osm:way/339270935,nppes:1255098323,osm,way/339270935,"Thomas d. Bruss, DDS",,4201 Minnehaha Avenue,55406,,nppes,1255098323,HONEYCOMB DENTISTRY,,4201 MINNEHAHA AVE,55406,612-721-2833,38
osm:way/350242398,nppes:1891749362,osm,way/350242398,Northwood Dental,,1227 Northwood Parkway,55121,+1 651-687-0789,nppes,1891749362,EAGAN DENTAL ASSOCIATES DBA NORTHWOOD DENTAL,,1227 NORTHWOOD PKWY,55121,651-687-0789,155
osm:way/358201240,nppes:1235583832,osm,way/358201240,Cameo Dental,,14470 Cameo Avenue,55068,,nppes,1235583832,"LE M. HO, D.D.S., P.A.",ROSEMOUNT FAMILY DENTISTRY,14590 S ROBERT TRL,55068,651-423-3993,232
osm:way/358201240,nppes:1255369278,osm,way/358201240,Cameo Dental,,14470 Cameo Avenue,55068,,nppes,1255369278,"CAMEO DENTAL, P.A.",,14470 CAMEO AVE,55068,651-423-2259,34
osm:way/358201240,nppes:1316062557,osm,way/358201240,Cameo Dental,,14470 Cameo Avenue,55068,,nppes,1316062557,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,14455 SOUTH ROBERT TRAIL,55068,651-423-6302,135
osm:way/358201240,nppes:1811630551,osm,way/358201240,Cameo Dental,,14470 Cameo Avenue,55068,,nppes,1811630551,FAMILY ORTHODONTIC SPECIALISTS PLC,WOODLAKE ORTHODONTICS ROSEMOUNT,14455 S ROBERT TRL,55068,651-423-6302,135
osm:way/358201240,nppes:1851471460,osm,way/358201240,Cameo Dental,,14470 Cameo Avenue,55068,,nppes,1851471460,ROSEMOUNT FAMILY DENTISTRY PA,,14590 SOUTH ROBERT TRAIL,55068,651-423-3993,232
osm:way/362842348,nppes:1609098458,osm,way/362842348,River Bluff Dental - Dr. Walter Palmer,,10851 Rhodde Island Avenue South,55438,+1 952 884 5361,nppes,1609098458,"RIVER BLUFF DENTAL, P.A.",,10851 RHODE ISLAND AVE S,55438,952-884-5361,32
osm:way/390529015,nppes:1689028037,osm,way/390529015,The Dentist's House of Edina,,3930 Sunnyside Road,55424,+1-952-929-9131,nppes,1689028037,THE DENTIST'S HOUSE OF EDINA,,3930 SUNNYSIDE RD,55424,952-929-9131,19
osm:way/390529015,nppes:1902920382,osm,way/390529015,The Dentist's House of Edina,,3930 Sunnyside Road,55424,+1-952-929-9131,nppes,1902920382,44TH STREET DENTAL,,3925 W 44TH ST,55424,952-922-2159,118
osm:way/42789254,nppes:1073123030,osm,way/42789254,Eckart Dental Center,,,,,nppes,1073123030,"TRUE NORTH COMMUNITY DENTAL CLINIC, LLC",TRUE NORTH COMMUNITY DENTAL CLINIC,415 EAST FIRST AVENUE,55379,952-403-5149,120
osm:way/42789254,nppes:1225150881,osm,way/42789254,Eckart Dental Center,,,,,nppes,1225150881,"CITIES DENTISTRY, PA",,235 1ST AVE E,55379,952-445-6220,113
osm:way/42789254,nppes:1275292641,osm,way/42789254,Eckart Dental Center,,,,,nppes,1275292641,KUHR DENTAL GROUP,,205 LEWIS ST S STE 101,55379,952-445-3349,165
osm:way/42789254,nppes:1326156910,osm,way/42789254,Eckart Dental Center,,,,,nppes,1326156910,ECKART DENTAL CENTER LLC,,300 1ST AVE E,55379,952-445-1352,74
osm:way/42789254,nppes:1356525331,osm,way/42789254,Eckart Dental Center,,,,,nppes,1356525331,ECKART DENTAL CENTER P.A.,,300 1ST AVE E,55379,952-445-1352,74
osm:way/42789254,nppes:1619791019,osm,way/42789254,Eckart Dental Center,,,,,nppes,1619791019,"JAMES R JENSEN, DDS",JAMES R JENSEN DDS,300 1ST AVE E,55379,952-426-0367,74
osm:way/42789254,nppes:1972995587,osm,way/42789254,Eckart Dental Center,,,,,nppes,1972995587,"ECKART DENTAL CENTER, LLC",,300 1ST AVENUE E,55379,952-445-1352,74
osm:way/435068838,nppes:1043955412,osm,way/435068838,Creekside Dental,,3340 Republic Avenue,55426,,nppes,1043955412,CREEKSIDE DENTAL PLLC,,3340 REPUBLIC AVE STE 130,55426,763-442-7624,42
osm:way/435068838,nppes:1366928426,osm,way/435068838,Creekside Dental,,3340 Republic Avenue,55426,,nppes,1366928426,CREEKSIDE FAMILY DENTAL PLLC,"GIEBENHAIN DENTAL ASSOCIATES, P.A.","GIEBENHAIN DENTAL ASSOCIATES, P.A., 5851 DULUTH STREET # 103",55422,763-545-0330,
osm:way/435068838,nppes:1770190951,osm,way/435068838,Creekside Dental,,3340 Republic Avenue,55426,,nppes,1770190951,FOREVER SMILES PARTNERS PLLC,BLUFF CREEK DENTAL,600 MARKET ST STE 130,55317,952-937-5200,
osm:way/435068838,nppes:1831528447,osm,way/435068838,Creekside Dental,,3340 Republic Avenue,55426,,nppes,1831528447,"PATRICK J. FOY DDS,PA",CREEKSIDE DENTAL,"3340 REPUBLIC AVE, STE 130",55426,952-938-2740,42
osm:way/448057160,nppes:1184899106,osm,way/448057160,Brimhall Dentistry,,483 Brimhall Street,55116,,nppes,1184899106,MENDES FAMILY DENTISTRY,,550 SNELLING AVE S,55116,651-699-0404,239
osm:way/448057160,nppes:1730248667,osm,way/448057160,Brimhall Dentistry,,483 Brimhall Street,55116,,nppes,1730248667,"REYNOLDS J. FISCHBACH II, D.D.S., P.A.",,483 BRIMHALL ST,55116,651-698-0848,16
osm:way/460383876,nppes:1477690279,osm,way/460383876,Brandsness & Krumholz,,2267 Louisiana Avenue South,55426,,nppes,1477690279,DR. BRUCE E. BRANDSNESS P.A.,,2267 LOUISIANA AVE S,55426,952-546-2564,41
osm:way/460383876,nppes:1871242917,osm,way/460383876,Brandsness & Krumholz,,2267 Louisiana Avenue South,55426,,nppes,1871242917,MICHAEL JAMES KRUMHOLZ,,2267 LOUISIANA AVE S,55426,952-999-4999,41
osm:way/480968399,nppes:1689732133,osm,way/480968399,Park Dental Rosemount,,15015 Cimarron Avenue,55068,+1 952 423 2288,nppes,1689732133,"PDG,P.A.",PARK DENTAL,"4670 PARK NICOLLET AVE SE, SUITE 100",55372,952-447-7606,
osm:way/480968399,nppes:1760013015,osm,way/480968399,Park Dental Rosemount,,15015 Cimarron Avenue,55068,+1 952 423 2288,nppes,1760013015,"DENTAL SPECIALISTS OF MINNESOTA, PLLC",THE DENTAL SPECIALISTS ROSEMOUNT,15015 CIMARRON AVE,55068,952-926-2835,66
osm:way/489112914,nppes:1689732133,osm,way/489112914,Park Dental,,5350 Robert Trail South,55077,,nppes,1689732133,"PDG,P.A.",PARK DENTAL,"4670 PARK NICOLLET AVE SE, SUITE 100",55372,952-447-7606,
osm:way/489112914,nppes:1710045117,osm,way/489112914,Park Dental,,5350 Robert Trail South,55077,,nppes,1710045117,"PDG, P.A.",PARK DENTAL,5350 S ROBERT TRL,55077,651-450-9579,59
osm:way/489112914,nppes:1841417003,osm,way/489112914,Park Dental,,5350 Robert Trail South,55077,,nppes,1841417003,"TOWN DENTAL, PA",,407 CITY HALL PLZ,55318,952-448-3077,
osm:way/489630183,nppes:1083880108,osm,way/489630183,The New Art Of Dentistry,,1222 Frontage Road,55033,,nppes,1083880108,"RIVER VALLEY DENTAL, P.A.",,1260 N FRONTAGE RD,55033,651-437-1940,154
osm:way/489630183,nppes:1548487689,osm,way/489630183,The New Art Of Dentistry,,1222 Frontage Road,55033,,nppes,1548487689,THE NEW ART OF DENTISTRY,,1222 N FRONTAGE RD,55033,651-437-1166,70
osm:way/490000269,nppes:1902936461,osm,way/490000269,Spahl Dentistry,,1199,,+1 651-774-9000,nppes,1902936461,DR TERRANCE J SPAHL,,1199 DULUTH ST,55106,651-774-9000,19
osm:way/490729787,nppes:1831665603,osm,way/490729787,Family Dentistry,,6665 Cahill Avenue,55076,,nppes,1831665603,WHITE SMILES FAMILY DENTISTRY PLLC,,1611 COUNTY HWY 10,55432,763-717-3989,
osm:way/505626264,nppes:1609990449,osm,way/505626264,Dexterity Dental,,310 Division Street,55024,+1-651-463-4444,nppes,1609990449,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,310 DIVISION ST,55024,651-463-2800,65
osm:way/505626264,nppes:1992868921,osm,way/505626264,Dexterity Dental,,310 Division Street,55024,+1-651-463-4444,nppes,1992868921,HARMS-TRI DENTAL,RIVERS EDGE DENTAL CLINIC,213 1ST ST,55024,651-463-7777,284
osm:way/506236046,nppes:1326650961,osm,way/506236046,Bliss Family Dental,,4792 Dakota St SE,55372,+19524473777,nppes,1326650961,MCGANN FAMILY DENTAL,MCGANN FAMILY DENTAL,8981 33RD ST N,55042,651-777-1337,
osm:way/506236046,nppes:1952582702,osm,way/506236046,Bliss Family Dental,,4792 Dakota St SE,55372,+19524473777,nppes,1952582702,"LILAH SUZAN EKIM DDS, MS. PLLC",EKIM ORTHODONTICS,16190 ERIE AVE SE,55372,952-447-6077,188
osm:way/507772602,nppes:1689732133,osm,way/507772602,Park Dental,,511 Elm Street,55024,+1-952-303-7028,nppes,1689732133,"PDG,P.A.",PARK DENTAL,"4670 PARK NICOLLET AVE SE, SUITE 100",55372,952-447-7606,
osm:way/507772602,nppes:1841417003,osm,way/507772602,Park Dental,,511 Elm Street,55024,+1-952-303-7028,nppes,1841417003,"TOWN DENTAL, PA",,407 CITY HALL PLZ,55318,952-448-3077,
osm:way/510514973,nppes:1518054766,osm,way/510514973,Franco & Associates Family and Cosmetic Dentistry,,120 Snelling Avenue,55104,+1-651-645-6111,nppes,1518054766,"D.S. KILLIAN & F.J. MILNAR JR., DDS PA",,120 SNELLING AVE N,55104,651-645-6111,34
osm:way/510514973,nppes:1649782756,osm,way/510514973,Franco & Associates Family and Cosmetic Dentistry,,120 Snelling Avenue,55104,+1-651-645-6111,nppes,1649782756,FRANCO & ASSOCIATES FAMILY AND COSMETIC DENTISTRY,,120 SNELLING AVE N,55104,651-645-6111,34
osm:way/510514973,nppes:1952418311,osm,way/510514973,Franco & Associates Family and Cosmetic Dentistry,,120 Snelling Avenue,55104,+1-651-645-6111,nppes,1952418311,KUBES DENTAL CARE,DAVID T KUBES DDS AND ASSOCIATES PA,"91 NO SNELLING AVE, SUITE 120",55104,651-644-9000,74
osm:way/526980397,nppes:1629521893,osm,way/526980397,Crestridge Dental,,50 McAndrews Road East,55337,+1-952-892-5050,nppes,1629521893,RIDGES FAMILY DENTAL PLLC,,50 MCANDREWS RD E,55337,952-892-5050,77
osm:way/526980397,nppes:1710749296,osm,way/526980397,Crestridge Dental,,50 McAndrews Road East,55337,+1-952-892-5050,nppes,1710749296,FAMILY SMILES-BURNSVILLE PLLC,,50 MCANDREWS RD E,55337,952-892-5050,77
osm:way/527080254,nppes:1952569220,osm,way/527080254,Harrison Dental Studio,,5 Wentworth Avenue East,55118,,nppes,1952569220,WILLIAM S JOHNSTON DDS PA,,1545 LIVINGTON AVE SUITE 101,55118,651-455-0505,184
osm:way/527997535,nppes:1437580818,osm,way/527997535,Brite Smile Dental Care,,8977 Hunters Way,55124,,nppes,1437580818,BRITE SMILES DENTAL CARE,,8977 HUNTERS WAY,55124,952-891-8484,319
osm:way/527997535,nppes:1588774152,osm,way/527997535,Brite Smile Dental Care,,8977 Hunters Way,55124,,nppes,1588774152,DENNIS C SIMMONS DDS PA,BRITE SMILES DENTAL CARE,8977 HUNTERS WAY,55124,952-891-8484,319
osm:way/528003975,nppes:1063288017,osm,way/528003975,Lakeville Family Dental Centre,,16372 Kenrick Avenue,55044,,nppes,1063288017,"LAKEVILLE FAMILY DENTAL CENTER, P.L.L.C.",,16372 KENRICK AVE STE 200,55044,952-435-5905,69
osm:way/528003975,nppes:1255442620,osm,way/528003975,Lakeville Family Dental Centre,,16372 Kenrick Avenue,55044,,nppes,1255442620,LAKEVILLE FAMILY DENTAL CENTRE PA,,16375 KENRICK AVE STE 200,55044,952-435-5905,116
osm:way/528466500,nppes:1053614867,osm,way/528466500,Lakeville Dental,,20171 Icenic Trail,55044,,nppes,1053614867,"LAKEVILLE DENTAL ASSOCIATES, PA",,20171 ICENIC TRL,55044,952-469-3300,37
osm:way/528914212,nppes:1144353780,osm,way/528914212,Eagan Family Dentistry,,4178 Knob Drive,55122,,nppes,1144353780,EAGAN FAMILY DENTISTRY,,4178 KNOB DR STE C,55122,651-452-4317,80
osm:way/531848023,nppes:1316913411,osm,way/531848023,Metro Dental,,1905 Plaza Drive,55122,,nppes,1316913411,"METRO DENTALCARE, PLC",,17597 CEDAR AVE,55044,952-431-6600,
osm:way/531848023,nppes:1619625043,osm,way/531848023,Metro Dental,,1905 Plaza Drive,55122,,nppes,1619625043,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE EAGAN,1965 CLIFF LAKE RD STE 102,55122,651-452-4828,644
osm:way/531848023,nppes:1740438076,osm,way/531848023,Metro Dental,,1905 Plaza Drive,55122,,nppes,1740438076,"DENTAL SPECIALISTS OF MINNESOTA, PLLC",THE DENTAL SPECIALISTS,"1895 PLAZA DR, SUITE 130",55122,952-926-2763,59
osm:way/531848023,nppes:1770730954,osm,way/531848023,Metro Dental,,1905 Plaza Drive,55122,,nppes,1770730954,NORTHLAND DENTAL PARTNERS,METRO DENTALCARE,1905 PLAZA DR,55122,651-686-6678,48
osm:way/531848023,nppes:1881841021,osm,way/531848023,Metro Dental,,1905 Plaza Drive,55122,,nppes,1881841021,NORTHLAND DENTAL PARTNERS PLLC,METRO DENTALCARE,4670 PARK NICOLLET AVE SE,55372,952-447-7606,
osm:way/531848023,nppes:1932275971,osm,way/531848023,Metro Dental,,1905 Plaza Drive,55122,,nppes,1932275971,"PDG, P.A.",PARK DENTAL,"1895 PLAZA DR, SUITE 130",55122,651-454-2700,59
osm:way/533507284,nppes:1255639696,osm,way/533507284,Midwest Dental,,1121 Town Centre Drive,55123,,nppes,1255639696,MODERN DENTAL PROFESSIONALS MINNESOTA PC,MIDWEST DENTAL,"1121 TOWN CENTRE DR, #200",55123,651-454-4771,43
osm:way/533507284,nppes:1437369105,osm,way/533507284,Midwest Dental,,1121 Town Centre Drive,55123,,nppes,1437369105,SMILE DESIGN FAMILY DENTISTRY,,1121 TOWN CENTRE DR STE 200,55123,651-454-4771,43
osm:way/533507284,nppes:1861718173,osm,way/533507284,Midwest Dental,,1121 Town Centre Drive,55123,,nppes,1861718173,MODERN DENTAL PROFESSIONALS MN PC,MIDWEST DENTAL,"200 VILLAGE CENTER DR, SUITE 400",55127,651-631-2133,
osm:way/547126362,nppes:1467509851,osm,way/547126362,Cherrywood Dental,,14127 Vernon Ave S,55378,+19524409303,nppes,1467509851,CHERRYWOOD DENTAL CARE PA,,14127 VERNON AVE S,55378,952-440-9303,58
osm:way/601130228,nppes:1760693972,osm,way/601130228,Family Dentistry,,5020 Minnetonka Boulevard,55416,,nppes,1760693972,ADVANCED DENTISTRY INC.,,5020 MINNETONKA BLVD,55416,952-285-1677,32
osm:way/601130228,nppes:1831665603,osm,way/601130228,Family Dentistry,,5020 Minnetonka Boulevard,55416,,nppes,1831665603,WHITE SMILES FAMILY DENTISTRY PLLC,,1611 COUNTY HWY 10,55432,763-717-3989,
osm:way/603434082,nppes:1255491866,osm,way/603434082,Weingartner/Park Dental,,,,,nppes,1255491866,"INTEGRITY DENTAL CARE, P.A.",,7500 80TH ST S,55016,651-459-3039,69
osm:way/603434082,nppes:1447193297-pl1,osm,way/603434082,Weingartner/Park Dental,,,,,nppes,1447193297-pl1,MCFARLAND PLLC,,7501 80TH ST S STE 110,55016,651-459-7888,76
osm:way/603434082,nppes:1578211991,osm,way/603434082,Weingartner/Park Dental,,,,,nppes,1578211991,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE COTTAGE GROVE,7430 80TH ST S STE 201,55016,651-459-2232,155
osm:way/603434082,nppes:1689732133,osm,way/603434082,Weingartner/Park Dental,,,,,nppes,1689732133,"PDG,P.A.",PARK DENTAL,"4670 PARK NICOLLET AVE SE, SUITE 100",55372,952-447-7606,
osm:way/603434082,nppes:1801068358,osm,way/603434082,Weingartner/Park Dental,,,,,nppes,1801068358,AL M VIRGEN DMD PA,ALL SMILES DENTISTRY,"7501 80TH ST S, SUITE 2",55016,651-459-7888,76
osm:way/603434089,nppes:1003035064,osm,way/603434089,Zirbel Orthodontics,,,,,nppes,1003035064,CASSANDRA L ZIRBEL DDS MS,ORTHODONTICS BY ZIRBEL,7729 79TH ST S,55016,651-459-6674,41
osm:way/603434089,nppes:1023681152,osm,way/603434089,Zirbel Orthodontics,,,,,nppes,1023681152,"ORTHODONTIC PARTNERS OF MINNESOTA, PLLC",DUNN ORTHODONTICS,650 COMMERCE DR STE 170,55125,651-738-3866,
osm:way/603434089,nppes:1023681152-pl1,osm,way/603434089,Zirbel Orthodontics,,,,,nppes,1023681152-pl1,"ORTHODONTIC PARTNERS OF MINNESOTA, PLLC",DUNN ORTHODONTICS,6936 PINE ARBOR DR S STE 220,55016,651-738-3866,1613
