pair_key,verdict,routed_by,score,block,a_source,a_record_id,a_name,a_other_names,a_address,a_postal_code,a_phone,b_source,b_record_id,b_name,b_other_names,b_address,b_postal_code,b_phone,distance_m
nppes:1174706865|nppes:1225201213,distinct,,0.372,address,nppes,1174706865,TWIN CITIES PERIODONTICS,,6600 EXCELSIOR BLVD STE 180,55426,952-935-9009,nppes,1225201213,"TWIN CITIES TMJ & FACIAL PAIN CLINIC, LTD.",,"6600 EXCELSIOR BLVD, SUITE 191",55426,952-931-9961,0
nppes:1174797476|nppes:1821356502,review,keys agree,0.579,address+phone,nppes,1174797476,"JEFFREY H. MILLER, DDS.",,3345 DAKOTA AVE S,55416,952-929-9450,nppes,1821356502,"MODERN DENTAL PROFESSIONALS, MINNESOTA PC",MIDWEST DENTAL - ST. LOUIS PARK,3345 DAKOTA AVE S,55416,952-929-9450,0
nppes:1174872949|nppes:1285350736-pl1,review,same place,0.480,address+nearby,nppes,1174872949,SHAMBLOTT FAMILY DENTISTRY,,"33 10TH AVE S, SUITE 250",55343,952-935-5599,nppes,1285350736-pl1,SHAMBLOTT FAMILY DENTAL CENTER PLLC,DENTAL CARE ALLIANCE,33 10TH AVE S STE 250,55343,651-222-6880,0
nppes:1184046385|nppes:1275707580,auto_merge,score,1.000,address+nearby+phone,nppes,1184046385,"MARK CHARLES WALLACE, DDS, PC",ADVANCED DENTAL GROUP,3909 SILVER LAKE RD NE,55421,612-789-3573,nppes,1275707580,ADVANCED DENTAL GROUP,,3909 SILVER LAKE RD NE,55421,612-789-3573,0
nppes:1184046385|nppes:1881060069,review,score,0.655,address+phone,nppes,1184046385,"MARK CHARLES WALLACE, DDS, PC",ADVANCED DENTAL GROUP,3909 SILVER LAKE RD NE,55421,612-789-3573,nppes,1881060069,"MODERN DENTAL PROFESSIONALS, MN PC",MIDWEST DENTAL,3909 SILVER LAKE RD NE,55421,612-789-3573,0
nppes:1184093551|osm:node/13942955984,review,same place,0.304,nearby,nppes,1184093551,"EAGAN SMILES DENTISTRY, PC",EAGAN SMILES DENTISTRY,"3405 PROMENADE AVE, SUITE 300",55123,651-236-7458,osm,node/13942955984,Eagan Smiles,,,,,67
nppes:1184169153|nppes:1871750026,review,keys agree,0.550,address+phone,nppes,1184169153,KANJI AND SAVTRI INC,,3803 SILVER LAKE RD NE,55421,612-782-7000,nppes,1871750026,TWIN CITIES DENTAL,,3803 SILVER LAKE RD NE,55421,612-782-7000,0
nppes:1184732620|osm:way/1462838098,distinct,,0.238,address,nppes,1184732620,HOGLUND WALLIN DENTISTRY PARTNERSHIP,,1270 COPE AVE E,55109,651-482-8332,osm,way/1462838098,Dental Health of Maplewood,,1270 Cope Avenue East,55109,,50
nppes:1184770851|osm:way/100102554,review,same place,0.550,nearby,nppes,1184770851,ASSOCIATED DENTISTS,,1371 7TH ST W,55102,651-222-0351,osm,way/100102554,Associated Dentists,,1371 7th Street West,,,24
nppes:1184782542|nppes:1245722297,distinct,,0.327,address,nppes,1184782542,"PDG,P.A.",PARK DENTAL,40 W NICOLLET BLVD,55337,952-898-0990,nppes,1245722297,"ORTHODONTIC SPECIALISTS OF MINNESOTA, P.L.L.C.",THE DENTAL SPECIALISTS- ORTHODONTICS,40 W NICOLLET BLVD,55337,952-241-2496,0
nppes:1184782542|nppes:1407325830-pl7,distinct,,0.308,address,nppes,1184782542,"PDG,P.A.",PARK DENTAL,40 W NICOLLET BLVD,55337,952-898-0990,nppes,1407325830-pl7,FACIAL PAIN CENTER PLLC,,40 W NICOLLET BLVD,55337,952-926-3858,0
nppes:1184782542|nppes:1508932344,distinct,,0.363,address,nppes,1184782542,"PDG,P.A.",PARK DENTAL,40 W NICOLLET BLVD,55337,952-898-0990,nppes,1508932344,"DENTAL SPECIALISTS OF MINNESOTA, PLLC",THE DENTAL SPECIALISTS,40 W NICOLLET BLVD,55337,952-929-4458,0
nppes:1184782617|nppes:1346649712,distinct,,0.225,nearby,nppes,1184782617,"PDG, P.A.",PARK DENTAL,"800 LASALLE AVE, SUITE 100",55402,612-338-4546,nppes,1346649712,IVORY DENTAL,,825 NICOLLET MALL STE 505,55402,612-338-8636,147
nppes:1184782617|nppes:1821746249,distinct,,0.191,nearby,nppes,1184782617,"PDG, P.A.",PARK DENTAL,"800 LASALLE AVE, SUITE 100",55402,612-338-4546,nppes,1821746249,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE DOWNTOWN MINNEAPOLIS,825 NICOLLET MALL STE 1025,55402,612-333-2879,147
nppes:1184782617|nppes:1841656410,distinct,,0.226,nearby,nppes,1184782617,"PDG, P.A.",PARK DENTAL,"800 LASALLE AVE, SUITE 100",55402,612-338-4546,nppes,1841656410,CITYSCAPE DENTAL PA,,"825 NICOLLET MALL, SUITE# 1921",55402,612-332-5916,147
nppes:1184782617|osm:node/13265552513,review,score,0.700,address+nearby,nppes,1184782617,"PDG, P.A.",PARK DENTAL,"800 LASALLE AVE, SUITE 100",55402,612-338-4546,osm,node/13265552513,Park Dental,,"800 LaSalle Ave S, Suite 100",55402,,39
nppes:1184878431|nppes:1578505152-pl2,distinct,,0.163,address,nppes,1184878431,ST. CROIX VALLEY DENTAL,ONEKA DENTAL,"14643 MERCANTILE DR N, SUITE 113",55038,651-407-0999,nppes,1578505152-pl2,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,14643 MERCANTILE DR N STE 113,55038,651-450-7273,
nppes:1184878431|nppes:1578505152-pl4,distinct,,0.163,address,nppes,1184878431,ST. CROIX VALLEY DENTAL,ONEKA DENTAL,"14643 MERCANTILE DR N, SUITE 113",55038,651-407-0999,nppes,1578505152-pl4,MINNESOTA ORTHODONTICS,NORTHFIELD ORTHODONTICS,14643 MERCANTILE DR N STE 113,55038,651-450-7273,
nppes:1194198309|osm:node/7137228124,review,same place,0.500,nearby,nppes,1194198309,"CHAMPLIN DENTISTRY, PC",CHAMPLIN DENTISTRY,11231 AQUILA DRIVE N,55316,763-275-1318,osm,node/7137228124,Champlin Dentistry,,,,,98
nppes:1194328914|nppes:1326044538,distinct,,0.259,address,nppes,1194328914,"MAGNOLIA DENTAL CARE, PLLC",,6545 FRANCE AVE S STE 270,55435,952-927-7744,nppes,1326044538,SOUTHDALE PERIODONTICS,,"6545 FRANCE AVE S, STE 190",55435,952-922-6949,0
nppes:1194328914|nppes:1376619114,distinct,,0.367,address,nppes,1194328914,"MAGNOLIA DENTAL CARE, PLLC",,6545 FRANCE AVE S STE 270,55435,952-927-7744,nppes,1376619114,"DENTAL SPECIALISTS OF MINNESOTA, PLLC",THE DENTAL SPECIALISTS,"6545 FRANCE AVE S, SUITE 366",55435,952-929-4319,0
nppes:1194328914|nppes:1407008477,distinct,,0.304,address,nppes,1194328914,"MAGNOLIA DENTAL CARE, PLLC",,6545 FRANCE AVE S STE 270,55435,952-927-7744,nppes,1407008477,DYLLA-JENSEN PERIODONTICS PLLC,,6545 FRANCE AVE S,55435,952-922-6949,0
nppes:1194328914|nppes:1417581240,distinct,,0.313,address,nppes,1194328914,"MAGNOLIA DENTAL CARE, PLLC",,6545 FRANCE AVE S STE 270,55435,952-927-7744,nppes,1417581240,ELEGANT DENTISTRY PPLC,,6545 FRANCE AVE S STE 681,55435,612-800-8008,0
nppes:1194328914|nppes:1457411753,review,keys agree,0.568,address+phone,nppes,1194328914,"MAGNOLIA DENTAL CARE, PLLC",,6545 FRANCE AVE S STE 270,55435,952-927-7744,nppes,1457411753,JEROME E. EUTENEUER DDS PA,,"6545 FRANCE AVE S, SUITE 270",55435,952-927-7744,0
nppes:1194328914|nppes:1700589264,distinct,,0.324,address,nppes,1194328914,"MAGNOLIA DENTAL CARE, PLLC",,6545 FRANCE AVE S STE 270,55435,952-927-7744,nppes,1700589264,ADVANCED RECONSTRUCTIVE DENTISTRY PLLC,,6545 FRANCE AVE S STE 680,55435,952-922-5326,0
nppes:1194328914|nppes:1710080809,distinct,,0.259,address,nppes,1194328914,"MAGNOLIA DENTAL CARE, PLLC",,6545 FRANCE AVE S STE 270,55435,952-927-7744,nppes,1710080809,ENDODONTIC SPECIALISTS PA,,"6545 FRANCE AVE S, SUITE #665",55435,952-927-8694,0
nppes:1194328914|nppes:1821362302,distinct,,0.307,address,nppes,1194328914,"MAGNOLIA DENTAL CARE, PLLC",,6545 FRANCE AVE S STE 270,55435,952-927-7744,nppes,1821362302,"ORTHODONTIC SPECIALISTS OF MINNESOTA, P.L.L.C.",THE DENTAL SPECIALISTS - ORTHODONTICS,"6545 FRANCE AVE S, SUITE 381",55435,952-926-7766,0
nppes:1194328914|nppes:1881312676,distinct,,0.286,address,nppes,1194328914,"MAGNOLIA DENTAL CARE, PLLC",,6545 FRANCE AVE S STE 270,55435,952-927-7744,nppes,1881312676,"MARIE JOYCELYN LUA, DMD, MS, PA",,6545 FRANCE AVE S STE 680,55435,952-920-7482,0
nppes:1194453951|osm:node/7147743967,review,score,0.650,address+nearby,nppes,1194453951,COMO PARK DENTISTRY PA,COMO PARK DENTISTRY,1132 LARPENTEUR AVE W,55113,507-272-5955,osm,node/7147743967,Como Park Dentistry,,1132 Larpenteur Avenue West,55113,+1-651-489-0641,51
nppes:1194474593|nppes:1558010967,review,same place,0.504,address+nearby,nppes,1194474593,"FAMILY PERIODONTIC SPECIALISTS, PLC",METRO DENTALCARE ST. PAUL MIDWAY - PERIODONTICS,1375 SAINT ANTHONY AVE,55104,651-645-4671,nppes,1558010967,FAMILY ORAL SURGERY SPECIALISTS PLC,METRO DENTALCARE ST. PAUL MIDWAY - ORAL SURGERY,1375 SAINT ANTHONY AVE,55104,651-286-8153,0
nppes:1194474593|nppes:1669817557,distinct,,0.451,address+nearby,nppes,1194474593,"FAMILY PERIODONTIC SPECIALISTS, PLC",METRO DENTALCARE ST. PAUL MIDWAY - PERIODONTICS,1375 SAINT ANTHONY AVE,55104,651-645-4671,nppes,1669817557,"ORTHODONTIC CARE SPECIALISTS, PLLC",ORTHODONTIC CARE SPECIALISTS,1375 SAINT ANTHONY AVE,55104,651-286-8153,0
nppes:1194474593|nppes:1730837105,auto_merge,score,0.874,address+nearby+phone,nppes,1194474593,"FAMILY PERIODONTIC SPECIALISTS, PLC",METRO DENTALCARE ST. PAUL MIDWAY - PERIODONTICS,1375 SAINT ANTHONY AVE,55104,651-645-4671,nppes,1730837105,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE ST. PAUL MIDWAY,1375 SAINT ANTHONY AVE,55104,651-645-4671,0
nppes:1194667436|nppes:1568189520,review,keys agree,0.570,address+phone,nppes,1194667436,OSSEO DENTAL STUDIO PLLC,,100 CENTRAL AVE,55369,763-425-8200,nppes,1568189520,JOHN F. ENGLUND DDS PA,,100 CENTRAL AVE,55369,763-425-8200,0
nppes:1194667436|nppes:1952051682,distinct,,0.200,nearby,nppes,1194667436,OSSEO DENTAL STUDIO PLLC,,100 CENTRAL AVE,55369,763-425-8200,nppes,1952051682,"NORTHLAND DENTAL PARTNERS, PLLC",METRO DENTALCARE OSSEO,40 CENTRAL AVE,55369,763-425-3023,80
nppes:1194693259|nppes:1407701253,review,same place,0.595,address+nearby,nppes,1194693259,MARC MONTGOMERY DDS PA,MONTGOMERY DENTAL CARE,8380 CITY CENTRE DR STE 130,55125,651-738-1880,nppes,1407701253,MARC MONTGOMERY DENTAL GPS PLLC,MONTGOMERY WOLKEN DENTAL CARE,8380 CITY CENTRE DR STE 120,55125,651-714-1642,0
nppes:1194693259|nppes:1417825563,review,score,0.700,address+nearby,nppes,1194693259,MARC MONTGOMERY DDS PA,MONTGOMERY DENTAL CARE,8380 CITY CENTRE DR STE 130,55125,651-738-1880,nppes,1417825563,MARC MONTGOMERY DDS PA,,8380 CITY CENTRE DR STE 120,55125,651-714-1642,0
nppes:1194693259|nppes:1720329535,distinct,,0.109,phone,nppes,1194693259,MARC MONTGOMERY DDS PA,MONTGOMERY DENTAL CARE,8380 CITY CENTRE DR STE 130,55125,651-738-1880,nppes,1720329535,MINNESOTA DENTAL CENTER,,"17601 HIGHWAY 7, #200",55345,651-738-1880,44767
nppes:1194849661|nppes:1669894986,distinct,,0.450,phone,nppes,1194849661,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,200 COON RAPIDS BLVD NW,55433,763-786-9457,nppes,1669894986,"ORTHODONTIC CARE SPECIALISTS, PLLC",ORTHODONTIC CARE SPECIALISTS,7600 SUNWOOD DR. N.W.,55303,763-786-9457,18036
nppes:1194885491|nppes:1447506571,distinct,,0.277,address,nppes,1194885491,"50TH AND FRANCE DENTAL CARE, P.A.",,"3939 W 50TH ST, SUITE 210",55424,952-922-5561,nppes,1447506571,GERALD D. CAVANAUGH & WILLIAM F. LILJEMARK,EDINA ORTHODONTIC ASSOCIATES,"3939 W. 50TH ST, SUITE #207",55424,952-926-2335,0
nppes:1194885491|nppes:1548926876,distinct,,0.238,nearby,nppes,1194885491,"50TH AND FRANCE DENTAL CARE, P.A.",,"3939 W 50TH ST, SUITE 210",55424,952-922-5561,nppes,1548926876,DR RICHARD J ANDERSON DDS PA,ANDERSON DENTALCARE,3925 W 50TH ST STE 104,55424,952-926-0284,14
nppes:1194885491|nppes:1821199852,distinct,,0.267,address,nppes,1194885491,"50TH AND FRANCE DENTAL CARE, P.A.",,"3939 W 50TH ST, SUITE 210",55424,952-922-5561,nppes,1821199852,MICHAEL T KRATZ DDS PA,,"3939 W 50TH STREET, #208",55424,952-922-2214,0
nppes:1194885491|nppes:1962127464,distinct,,0.259,address,nppes,1194885491,"50TH AND FRANCE DENTAL CARE, P.A.",,"3939 W 50TH ST, SUITE 210",55424,952-922-5561,nppes,1962127464,EDINA ENDODONTICS PLLC,,"3939 WEST 50TH STREET, SUITE 201",55424,952-653-4500,0
nppes:1194885491|osm:node/12138867368,review,same place,0.456,nearby,nppes,1194885491,"50TH AND FRANCE DENTAL CARE, P.A.",,"3939 W 50TH ST, SUITE 210",55424,952-922-5561,osm,node/12138867368,50th and France Dental Care,,,,,81
nppes:1194885491|osm:node/12138867396,distinct,,0.188,nearby,nppes,1194885491,"50TH AND FRANCE DENTAL CARE, P.A.",,"3939 W 50TH ST, SUITE 210",55424,952-922-5561,osm,node/12138867396,Anderson Dentalcare,,,,,57
nppes:1194885491|osm:node/12139088880,distinct,,0.196,nearby,nppes,1194885491,"50TH AND FRANCE DENTAL CARE, P.A.",,"3939 W 50TH ST, SUITE 210",55424,952-922-5561,osm,node/12139088880,Edina Dental Care,,,,,78
nppes:1194886630|osm:node/13516981216,review,same place,0.359,nearby,nppes,1194886630,SCANDIA FAMILY DENTAL PA,,21080 OLINDA TRAIL N,55073,651-433-2655,osm,node/13516981216,Scandia Family Dental Clinic,,,,,65
nppes:1194887521|nppes:1508300252,auto_merge,score,0.893,address+nearby+phone,nppes,1194887521,"ROGER G. ETTEL D.D.S. & ASSOCIATES, PA",,4801 HIGHWAY 61 N # SU-300,55110,651-429-2299,nppes,1508300252,"MINNESOTA PERIODONTAL ASSOCIATES, PA","ROGER G. ETTEL DDS AND ASSOCIATES, PA","4801 HWY 61 N., SUITE 300",55110,651-429-2299,0
nppes:1194939041|nppes:1235564725,distinct,,0.273,address,nppes,1194939041,BASILE ORTHODONTICS PA,MINNETONKA LAKE ORTHODONTICS,"17809 HUTCHINS DRIVE, SUITE 101",55345,952-474-3203,nppes,1235564725,DENTISTRY BY DESIGN,,"17809 HUTCHINS DR, 108",55345,952-474-5041,0
nppes:1194939041|nppes:1265143671,distinct,,0.425,address+nearby,nppes,1194939041,BASILE ORTHODONTICS PA,MINNETONKA LAKE ORTHODONTICS,"17809 HUTCHINS DRIVE, SUITE 101",55345,952-474-3203,nppes,1265143671,ANCHORED ORTHODONTICS PLLC,,17809 HUTCHINS DR STE 101,55345,612-889-7211,0
nppes:1194939041|nppes:1538225677,review,keys agree,0.560,address+phone,nppes,1194939041,BASILE ORTHODONTICS PA,MINNETONKA LAKE ORTHODONTICS,"17809 HUTCHINS DRIVE, SUITE 101",55345,952-474-3203,nppes,1538225677,"GARY L. CARLSON, D.D.S., P.A.",,"17809 HUTCHINS DR, STE 101",55345,952-474-3203,0
nppes:1194939041|nppes:1619959426,distinct,,0.279,address,nppes,1194939041,BASILE ORTHODONTICS PA,MINNETONKA LAKE ORTHODONTICS,"17809 HUTCHINS DRIVE, SUITE 101",55345,952-474-3203,nppes,1619959426,DR JAMES R SCHWARTZ DDS PA,,"17809 HUTCHINS DR, SUITE 108",55345,952-474-5041,0
nppes:1194997783|nppes:1447860523,review,keys agree,0.566,address+phone,nppes,1194997783,DR ALAN RUSSELL PLC,,2010 27TH AVE S,55406,612-336-8478,nppes,1447860523,MODERN DENTAL PROFESSIONALS MINNESOTA PC,MIDWEST DENTAL - SEWARD,2010 27TH AVE S,55406,612-336-8478,0
nppes:1194997783|osm:node/5361754637,review,keys agree,0.563,address+phone,nppes,1194997783,DR ALAN RUSSELL PLC,,2010 27TH AVE S,55406,612-336-8478,osm,node/5361754637,Midwest Dental,,2010 27th Avenue South,55406,+1-612-336-8478,15
nppes:1205777182|nppes:1518231596,distinct,,0.227,nearby,nppes,1205777182,"WOODBURY MODERN DENTISTRY, PC",WOODBURY MODERN DENTISTRY,265 RADIO DR STE E,55125,612-294-6742,nppes,1518231596,WOODBURY DENTAL ARTS,,237 RADIO DR STE 110,55125,651-436-7559,55
nppes:1205957776|nppes:1972760098,distinct,,0.258,address,nppes,1205957776,"MIDWEST ENDODONTICS, P.A.",,"6949 VALLEY CREEK RD, #130",55125,651-731-1630,nppes,1972760098,VALLEY CREEK FAMILY DENTISTRY,,"6949 VALLEY CREEK RD, SUITE 100",55125,651-731-1054,0
nppes:1215003371|nppes:1902398944,distinct,,0.327,address,nppes,1215003371,"PDG,P.A.",PARK DENTAL,12904 CENTRAL AVE NE,55434,763-755-1330,nppes,1902398944,"ORTHODONTIC SPECIALISTS OF MINNESOTA, P.L.L.C.",THE DENTAL SPECIALISTS- ORTHODONTICS,12904 CENTRAL AVE NE,55434,763-201-6960,0
nppes:1215003371|nppes:1922308113,distinct,,0.363,address,nppes,1215003371,"PDG,P.A.",PARK DENTAL,12904 CENTRAL AVE NE,55434,763-755-1330,nppes,1922308113,"DENTAL SPECIALISTS OF MINNESOTA, PLLC",THE DENTAL SPECIALISTS,12904 CENTRAL AVE. NE,55434,651-746-0587,0
nppes:1215083183|nppes:1699816132,distinct,,0.270,address,nppes,1215083183,NORTHWOODS DENTAL,,"15600 36TH AVE N, SUITE 270",55446,763-557-0911,nppes,1699816132,HARRINGTON ORTHODONTICS LTD,,"15600 36TH AVE N, SUITE 170",55446,763-473-7656,0
nppes:1215083183|nppes:1811483795,distinct,,0.275,address,nppes,1215083183,NORTHWOODS DENTAL,,"15600 36TH AVE N, SUITE 270",55446,763-557-0911,nppes,1811483795,MINNESOTA DURABLE MEDICAL EQUIPMENT LLC,,15600 36TH AVE N STE 270,55446,612-210-2452,0
nppes:1215590575|nppes:1922185016,auto_merge,score,0.854,address+nearby+phone,nppes,1215590575,LAKE MINNETONKA DENTAL CENTER PLLC,,109 BUSHAWAY RD STE 300,55391,952-475-0225,nppes,1922185016,LAKE MINNETONKA DENTAL,BRYAN N LASKIN DDS PA,"109 BUSHAWAY RD, SUITE 300",55391,952-475-0225,0
nppes:1215590575|nppes:1942214200,review,score,0.642,address+phone,nppes,1215590575,LAKE MINNETONKA DENTAL CENTER PLLC,,109 BUSHAWAY RD STE 300,55391,952-475-0225,nppes,1942214200,MCKONE DENTAL CARE DDS PA,,"109 BUSHAWAY RD, SUITE 300",55391,952-475-0225,0
nppes:1215673454|nppes:1720647589,review,keys agree,0.596,address+phone,nppes,1215673454,PROPER SLEEP EAST METRO PLLC,,6936 PINE ARBOR DR S STE 210,55016,651-769-1000,nppes,1720647589,LINDGREN DENTAL CARE PLLC,LINDGREN DENTAL CARE,6936 PINE ARBOR DR S STE 210,55016,651-769-1000,0
nppes:1225031156|nppes:1679843619,distinct,,0.380,address,nppes,1225031156,"NORTHVIEW DENTAL, P.A.",NORTHVIEW DENTAL,4700 LEXINGTON AVE N,55126,651-483-1858,nppes,1679843619,SHOREVIEW DENTAL ASSOCIATES,NATURAL SMILES DENTAL CARE,"4700 LEXINGTON AVENUE N, SUITE D",55126,651-483-9800,0
nppes:1225095052|nppes:1619041969,distinct,,0.258,address,nppes,1225095052,"TWIN CITIES ENDODONTIC SPECIALISTS, P.A.",,"4640 NICOLS RD, SUITE 202",55122,651-994-1344,nppes,1619041969,"DOUGLAS M BAUER DDS,PA",OAK CLIFF DENTAL CARE,"4640 NICOLS RD, SUITE 100",55122,651-454-1414,0
nppes:1225095052|nppes:1942474457,distinct,,0.226,address,nppes,1225095052,"TWIN CITIES ENDODONTIC SPECIALISTS, P.A.",,"4640 NICOLS RD, SUITE 202",55122,651-994-1344,nppes,1942474457,"TOH-ENG LIM, DDS",EAGAN DENTAL CLINIC,4640 SLATER RD STE 150,55122,651-808-5252,432
nppes:1225104458|nppes:1396340642,distinct,,0.382,address,nppes,1225104458,"OAK RIDGE DENTAL, LLC",,"625 E NICOLLET BLVD, SUITE 310",55337,952-435-0355,nppes,1396340642,"MINNESOTA DENTAL PROFESSIONALS, P.C.",MOSAIC DENTAL-BURNSVILLE/RIDGES,625 E NICOLLET BLVD STE 201,55337,952-435-0300,0
nppes:1225104458|nppes:1407945199,distinct,,0.259,address,nppes,1225104458,"OAK RIDGE DENTAL, LLC",,"625 E NICOLLET BLVD, SUITE 310",55337,952-435-0355,nppes,1407945199,"METROPOLITAN ENDODONTICS, LTD.",,"625 E NICOLLET BLVD, SUITE 340",55337,952-435-0370,0
nppes:1225107998|nppes:1467112037,auto_merge,score,1.000,address+nearby+phone,nppes,1225107998,BRUCE F FILSON DDS PA,FILSON GENTLE DENTISTRY,277 3RD ST N,55003,651-439-2352,nppes,1467112037,"NATHAN J. JENSEN, DMD, PLLC",FILSON GENTLE DENTISTRY,277 3RD ST N,55003,651-439-2352,0
nppes:1225150881|osm:node/8963308986,distinct,,0.368,phone,nppes,1225150881,"CITIES DENTISTRY, PA",,235 1ST AVE E,55379,952-445-6220,osm,node/8963308986,Progessive Dental,,"1036 1st Avenue East, 100",55379,+1-952-445-6220,884
nppes:1225178361|nppes:1780902080,auto_merge,score,1.000,address+nearby+phone,nppes,1225178361,"ROBBINSDALE FAMILY DENTISTRY, P.A.",MINNESOTA DENTAL GROUP,"4125 LAKELAND AVE N, 100",55422,763-537-5123,nppes,1780902080,ROBBINSDALE DENTAL PLLC,MINNESOTA DENTAL GROUP,"4125 LAKELAND AVE N, SUITE 100",55422,763-537-5123,0
nppes:1225178361|osm:node/7129231770,review,score,0.650,address+nearby,nppes,1225178361,"ROBBINSDALE FAMILY DENTISTRY, P.A.",MINNESOTA DENTAL GROUP,"4125 LAKELAND AVE N, 100",55422,763-537-5123,osm,node/7129231770,Minnesota Dental Group,,"4125 Lakeland Avenue North, #200",55422,,73
nppes:1225229503|osm:way/1202670640,review,score,0.650,address+nearby,nppes,1225229503,"ROGER E AUSTIN, DDS, PA",RAMSEY DENTAL CENTER,15243 NOWTHEN BLVD NW,55303,763-421-2660,osm,way/1202670640,Ramsey Dental Center,,15243 Nowthen Boulevard Northwest,55303,,87
nppes:1225285208|nppes:1790014777,review,score,0.652,address+phone,nppes,1225285208,DR. HOWARD E. OLSON PA,,15870 FRANKLIN TRL SE,55372,952-447-4463,nppes,1790014777,OLSON DENTAL LLC,,"15870 FRANKLIN TRL SE, SUITE 200",55372,952-447-4463,0
nppes:1225629017-pl1|nppes:1316538101-pl2,auto_merge,score,1.000,address+nearby+phone,nppes,1225629017-pl1,"GROUP HEALTH, INC.",HEALTHPARTNERS SPECIALTY DENTAL,8515 EAGLE POINT BLVD STE 200,55042,651-523-9950,nppes,1316538101-pl2,"GROUP HEALTH, INC.",HEALTHPARTNERS PEDIATRIC DENTAL,8515 EAGLE POINT BLVD STE 200,55042,651-523-9950,0
nppes:1225629017-pl3|nppes:1609990175,distinct,,0.309,address,nppes,1225629017-pl3,"GROUP HEALTH, INC.",HEALTHPARTNERS SPECIALTY DENTAL,8600 NICOLLET AVE S,55420,952-541-2888,nppes,1609990175,OCG LTD,ORTHODONTIC CARE SPECIALISTS,8600 NICOLLET AVE S,55420,952-888-8640,0
nppes:1225629017-pl3|nppes:1922153881,review,score,0.700,address+nearby,nppes,1225629017-pl3,"GROUP HEALTH, INC.",HEALTHPARTNERS SPECIALTY DENTAL,8600 NICOLLET AVE S,55420,952-541-2888,nppes,1922153881,"GROUP HEALTH, INC.",HEALTHPARTNERS BLOOMINGTON DENTAL CLIIC,8600 NICOLLET AVE S,55420,952-884-1148,0
nppes:1225629017|nppes:1588788053,distinct,,0.229,address,nppes,1225629017,"GROUP HEALTH, INC.",HEALTHPARTNERS SPECIALTY DENTAL,2500 COMO AVE,55108,651-647-2500,nppes,1588788053,ORTHODONTIC CARE GROUP,ORTHODONTIC CARE SPECIALISTS,2500 COMO AVE,55108,651-917-0790,
nppes:1225629017|nppes:1780739417,review,score,0.600,address,nppes,1225629017,"GROUP HEALTH, INC.",HEALTHPARTNERS SPECIALTY DENTAL,2500 COMO AVE,55108,651-647-2500,nppes,1780739417,"GROUP HEALTH, INC.",HEALTHPARTNERS COMO DENTAL CLINIC,2500 COMO AVE,55108,651-641-0020,
nppes:1225788953|nppes:1316913411,review,keys agree,0.573,address+phone,nppes,1225788953,"NORTHLAND DENTAL PARTNERS, PLLC",CEDARVIEW DENTAL CARE,17597 CEDAR AVE,55044,952-431-6600,nppes,1316913411,"METRO DENTALCARE, PLC",,17597 CEDAR AVE,55044,952-431-6600,
nppes:1235008343|nppes:1396914685,review,keys agree,0.590,address+phone,nppes,1235008343,ST. LOUIS PARK DENTAL PLLC,,"8001 MN-7, SUITE 300",55426,952-920-4060,nppes,1396914685,"MICHAEL J NELSON D.D.S., PA",,"8001 HIGHWAY 7, #300",55426,952-920-4060,0
nppes:1235008343|osm:way/974484284,distinct,,0.249,address,nppes,1235008343,ST. LOUIS PARK DENTAL PLLC,,"8001 MN-7, SUITE 300",55426,952-920-4060,osm,way/974484284,Excel Dentistry,,8001 State Highway 7 Service Road,55426,,73
nppes:1235311614|nppes:1356854442-pl10,distinct,,0.250,address,nppes,1235311614,COMMUNITY DENTAL CARE INC,,1670 BEAM AVE,55109,651-925-8400,nppes,1356854442-pl10,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,1670 BEAM AVE STE 203,55109,651-351-7777,0
nppes:1235311614|nppes:1356854442-pl2,distinct,,0.250,address,nppes,1235311614,COMMUNITY DENTAL CARE INC,,1670 BEAM AVE,55109,651-925-8400,nppes,1356854442-pl2,SMILE ORTHODONTICS STILLWATER LLC,SMILE ORTHODONTICS|SM:)E ORTHO,1670 BEAM AVE STE 202,55109,651-351-7777,0
nppes:1235311614|nppes:1831509827,distinct,,0.335,address,nppes,1235311614,COMMUNITY DENTAL CARE INC,,1670 BEAM AVE,55109,651-925-8400,nppes,1831509827,METROPOLITAN STATE UNIVERSITY,MERTOPOLITAN STATE UNIVERSITY DENTAL CLINIC,"1670 BEAM AVE, #203",55109,651-621-8840,0
nppes:1235311614|nppes:1942357397,distinct,,0.214,nearby,nppes,1235311614,COMMUNITY DENTAL CARE INC,,1670 BEAM AVE,55109,651-925-8400,nppes,1942357397,VENEMAN DENTAL CARE,,1650 BEAM AVE,55109,651-770-7175,63
